"time","close","high","low","open","volumefrom","volumeto","conversionType","conversionSymbol","ts","timeDate"
1522368000000,0.08508,0.0916,0.07939,0.08682,2030463.43,171630.52,"direct","",1522368000,"2018-03-29"
1522454400000,0.0864,0.09182,0.08243,0.08508,1096682.62,95495.58,"direct","",1522454400,"2018-03-30"
1522540800000,0.08291,0.08849,0.07877,0.0864,873450.31,72461.19,"direct","",1522540800,"2018-03-31"
1522627200000,0.09034,0.09778,0.08202,0.08291,2209998,196874.6,"direct","",1522627200,"2018-04-01"
1522713600000,0.1048,0.1144,0.09034,0.09034,4509364.65,466035.33,"direct","",1522713600,"2018-04-02"
1522800000000,0.09171,0.1072,0.09,0.1048,1499167.23,143297.98,"direct","",1522800000,"2018-04-03"
1522886400000,0.08769,0.09385,0.08384,0.09145,2199538.72,192084.36,"direct","",1522886400,"2018-04-04"
1522972800000,0.088,0.0929,0.0844,0.08769,1202721.63,105337.94,"direct","",1522972800,"2018-04-05"
1523059200000,0.08816,0.09105,0.08585,0.088,833156.15,73932.73,"direct","",1523059200,"2018-04-06"
1523145600000,0.0901,0.09245,0.08816,0.08816,565309.36,50919.76,"direct","",1523145600,"2018-04-07"
1523232000000,0.08826,0.095,0.08566,0.0901,1013476.49,90871.08,"direct","",1523232000,"2018-04-08"
1523318400000,0.08873,0.0911,0.08517,0.08826,910237.64,79785.32,"direct","",1523318400,"2018-04-09"
1523404800000,0.09484,0.09497,0.08873,0.08873,2016609.06,186491.34,"direct","",1523404800,"2018-04-10"
1523491200000,0.1108,0.1113,0.09074,0.09484,5917746.46,595834.22,"direct","",1523491200,"2018-04-11"
1523577600000,0.1109,0.126,0.1056,0.1108,7440359.75,864283.11,"direct","",1523577600,"2018-04-12"
1523664000000,0.1129,0.1177,0.1077,0.1109,2889980.6,324754.92,"direct","",1523664000,"2018-04-13"
1523750400000,0.1243,0.126,0.1126,0.1129,4487841.44,538088.21,"direct","",1523750400,"2018-04-14"
1523836800000,0.1181,0.1244,0.1124,0.1243,1867246.06,218470.96,"direct","",1523836800,"2018-04-15"
1523923200000,0.12,0.126,0.116,0.1181,2241058.55,271710.36,"direct","",1523923200,"2018-04-16"
1524009600000,0.1345,0.135,0.12,0.12,2557943.25,331496.65,"direct","",1524009600,"2018-04-17"
1524096000000,0.1377,0.139,0.1307,0.1345,2174370.48,294882.08,"direct","",1524096000,"2018-04-18"
1524182400000,0.1506,0.153,0.1351,0.1377,4629272.75,667183.36,"direct","",1524182400,"2018-04-19"
1524268800000,0.1542,0.1601,0.138,0.1506,5299519.59,798342.04,"direct","",1524268800,"2018-04-20"
1524355200000,0.1493,0.1567,0.145,0.1542,1922313.22,291503,"direct","",1524355200,"2018-04-21"
1524441600000,0.1498,0.1513,0.1472,0.1493,1920479.3,286421.09,"direct","",1524441600,"2018-04-22"
1524528000000,0.1592,0.165,0.1492,0.1498,4739069.72,751664.6,"direct","",1524528000,"2018-04-23"
1524614400000,0.1322,0.1599,0.1292,0.1592,5110850.5,722056.66,"direct","",1524614400,"2018-04-24"
1524700800000,0.1454,0.1482,0.1276,0.1322,2884865.83,395425.38,"direct","",1524700800,"2018-04-25"
1524787200000,0.1388,0.146,0.135,0.1454,3300507.69,468694.27,"direct","",1524787200,"2018-04-26"
1524873600000,0.1611,0.1633,0.1361,0.1388,2663073.85,408363.2,"direct","",1524873600,"2018-04-27"
1524960000000,0.1727,0.1859,0.1589,0.161,3981131.13,683660.2,"direct","",1524960000,"2018-04-28"
1525046400000,0.1573,0.1727,0.155,0.1727,3169878.27,517061.2,"direct","",1525046400,"2018-04-29"
1525132800000,0.1573,0.1658,0.1435,0.1573,2132234.53,323249.2,"direct","",1525132800,"2018-04-30"
1525219200000,0.1629,0.1638,0.1532,0.1573,2053972.46,326695.95,"direct","",1525219200,"2018-05-01"
1525305600000,0.1663,0.1771,0.1562,0.1629,3319197.45,551985.7,"direct","",1525305600,"2018-05-02"
1525392000000,0.1678,0.1748,0.16,0.1663,2098571.11,350072.23,"direct","",1525392000,"2018-05-03"
1525478400000,0.1765,0.1799,0.1678,0.1678,2929666.31,514793.73,"direct","",1525478400,"2018-05-04"
1525564800000,0.1644,0.1765,0.1583,0.1765,931906.18,154119.27,"direct","",1525564800,"2018-05-05"
1525651200000,0.1558,0.1647,0.149,0.1644,1302653.4,201518.62,"direct","",1525651200,"2018-05-06"
1525737600000,0.1583,0.1625,0.1507,0.1558,1231880.43,193790.95,"direct","",1525737600,"2018-05-07"
1525824000000,0.154,0.1585,0.145,0.1583,799278.56,120760.36,"direct","",1525824000,"2018-05-08"
1525910400000,0.141,0.1598,0.141,0.154,764748.8,116923.17,"direct","",1525910400,"2018-05-09"
1525996800000,0.1247,0.1428,0.1174,0.141,3355644.55,423611.53,"direct","",1525996800,"2018-05-10"
1526083200000,0.1222,0.1277,0.1101,0.1247,1441690.96,169538.08,"direct","",1526083200,"2018-05-11"
1526169600000,0.1289,0.1318,0.1186,0.1222,3969320.61,506071.36,"direct","",1526169600,"2018-05-12"
1526256000000,0.1255,0.1295,0.117,0.1289,1207157.2,147378.88,"direct","",1526256000,"2018-05-13"
1526342400000,0.1187,0.128,0.1174,0.1255,686094.82,84830.19,"direct","",1526342400,"2018-05-14"
1526428800000,0.1155,0.1202,0.1116,0.1187,1170760.11,134308.35,"direct","",1526428800,"2018-05-15"
1526515200000,0.1118,0.1207,0.1116,0.1155,705664.46,81260.72,"direct","",1526515200,"2018-05-16"
1526601600000,0.1138,0.1147,0.109,0.1118,631856.49,70524.14,"direct","",1526601600,"2018-05-17"
1526688000000,0.1131,0.1166,0.1119,0.1138,415078.83,47502.08,"direct","",1526688000,"2018-05-18"
1526774400000,0.1188,0.1209,0.1126,0.1131,817113.48,95490.47,"direct","",1526774400,"2018-05-19"
1526860800000,0.1149,0.1197,0.1136,0.1188,647902.52,75352.67,"direct","",1526860800,"2018-05-20"
1526947200000,0.1059,0.115,0.1052,0.1147,863014.85,94747.68,"direct","",1526947200,"2018-05-21"
1527033600000,0.09492,0.1059,0.092,0.1059,1510027.12,146161.19,"direct","",1527033600,"2018-05-22"
1527120000000,0.09759,0.09883,0.08918,0.09492,931752.93,87845.09,"direct","",1527120000,"2018-05-23"
1527206400000,0.09328,0.09804,0.092,0.09759,205972.31,19648.4,"direct","",1527206400,"2018-05-24"
1527292800000,0.094,0.1198,0.09317,0.09328,164979.31,15803.32,"direct","",1527292800,"2018-05-25"
1527379200000,0.09307,0.09612,0.09227,0.094,225355.93,21132.76,"direct","",1527379200,"2018-05-26"
1527465600000,0.08763,0.09341,0.08762,0.09307,684479.05,61533.06,"direct","",1527465600,"2018-05-27"
1527552000000,0.09458,0.096,0.08697,0.08763,379475.16,34841.23,"direct","",1527552000,"2018-05-28"
1527638400000,0.09539,0.09998,0.09315,0.09458,1240501.41,120378.75,"direct","",1527638400,"2018-05-29"
1527724800000,0.1008,0.1042,0.09523,0.09539,343583.69,34367.45,"direct","",1527724800,"2018-05-30"
1527811200000,0.1003,0.1019,0.09706,0.1008,663558.88,67018.37,"direct","",1527811200,"2018-05-31"
1527897600000,0.1033,0.1044,0.0994,0.1003,142550.56,14545.58,"direct","",1527897600,"2018-06-01"
1527984000000,0.1031,0.1068,0.102,0.1033,376425.38,39292.49,"direct","",1527984000,"2018-06-02"
1528070400000,0.09544,0.1036,0.0935,0.1031,201729.46,19827.08,"direct","",1528070400,"2018-06-03"
1528156800000,0.09814,0.09879,0.09185,0.09544,206913.76,19711.37,"direct","",1528156800,"2018-06-04"
1528243200000,0.09535,0.09834,0.09368,0.09814,96941.93,9295.94,"direct","",1528243200,"2018-06-05"
1528329600000,0.09601,0.1021,0.09506,0.09535,123581.29,11975.97,"direct","",1528329600,"2018-06-06"
1528416000000,0.09407,0.09609,0.09322,0.09601,309667.84,29225.74,"direct","",1528416000,"2018-06-07"
1528502400000,0.0916,0.09479,0.0916,0.09407,48523.18,4545.85,"direct","",1528502400,"2018-06-08"
1528588800000,0.0786,0.0916,0.078,0.0916,524114.07,43414.38,"direct","",1528588800,"2018-06-09"
1528675200000,0.08104,0.08281,0.07754,0.07968,383029.23,30518.43,"direct","",1528675200,"2018-06-10"
1528761600000,0.07643,0.08195,0.0748,0.08104,1292916.78,100838.31,"direct","",1528761600,"2018-06-11"
1528848000000,0.07251,0.07699,0.06926,0.07643,903652.15,66457.17,"direct","",1528848000,"2018-06-12"
1528934400000,0.07903,0.08685,0.07251,0.07251,888306.82,70586.8,"direct","",1528934400,"2018-06-13"
1529020800000,0.07498,0.07903,0.07498,0.07903,116291.07,8904.47,"direct","",1529020800,"2018-06-14"
1529107200000,0.07537,0.07618,0.07346,0.07498,113713.07,8554.14,"direct","",1529107200,"2018-06-15"
1529193600000,0.07346,0.07601,0.07346,0.07529,270221.54,20222.07,"direct","",1529193600,"2018-06-16"
1529280000000,0.07556,0.07634,0.07187,0.07346,362381.89,26497.68,"direct","",1529280000,"2018-06-17"
1529366400000,0.07581,0.07675,0.07353,0.07556,255568.5,19230.44,"direct","",1529366400,"2018-06-18"
1529452800000,0.07357,0.07581,0.07154,0.07581,562382.37,40989.37,"direct","",1529452800,"2018-06-19"
1529539200000,0.07134,0.074,0.07123,0.07357,211839.5,15323.53,"direct","",1529539200,"2018-06-20"
1529625600000,0.06234,0.07198,0.06074,0.07134,665375.53,43554.15,"direct","",1529625600,"2018-06-21"
1529712000000,0.06059,0.06268,0.05901,0.06234,254759.27,15526.15,"direct","",1529712000,"2018-06-22"
1529798400000,0.05573,0.06068,0.05138,0.06059,507751.99,28064.55,"direct","",1529798400,"2018-06-23"
1529884800000,0.05728,0.05867,0.05498,0.05573,286507.77,16141.56,"direct","",1529884800,"2018-06-24"
1529971200000,0.05374,0.05766,0.05374,0.05728,114087.79,6348.01,"direct","",1529971200,"2018-06-25"
1530057600000,0.056,0.05792,0.05353,0.05374,468348.49,26269.99,"direct","",1530057600,"2018-06-26"
1530144000000,0.05101,0.0584,0.05101,0.056,544103.05,29830.58,"direct","",1530144000,"2018-06-27"
1530230400000,0.059,0.059,0.05086,0.05101,416212.87,21886.93,"direct","",1530230400,"2018-06-28"
1530316800000,0.06724,0.07402,0.059,0.059,1082208.51,72116.05,"direct","",1530316800,"2018-06-29"
1530403200000,0.06619,0.07,0.06348,0.06724,318888.26,21057.39,"direct","",1530403200,"2018-06-30"
1530489600000,0.07366,0.07386,0.06485,0.06619,98981.12,6992.2,"direct","",1530489600,"2018-07-01"
1530576000000,0.0764,0.0779,0.0689,0.07386,647474.35,48463.77,"direct","",1530576000,"2018-07-02"
1530662400000,0.08064,0.08739,0.07598,0.0764,1422785.46,115422.28,"direct","",1530662400,"2018-07-03"
1530748800000,0.08649,0.09,0.08047,0.08064,916905.17,79083.05,"direct","",1530748800,"2018-07-04"
1530835200000,0.08705,0.08758,0.07777,0.08649,643852.39,53474.88,"direct","",1530835200,"2018-07-05"
1530921600000,0.0815,0.08705,0.07666,0.08705,233896.19,18917.16,"direct","",1530921600,"2018-07-06"
1531008000000,0.08069,0.08285,0.07963,0.0815,232725.19,18798.79,"direct","",1531008000,"2018-07-07"
1531094400000,0.0754,0.08518,0.075,0.08069,314380.05,24182.67,"direct","",1531094400,"2018-07-08"
1531180800000,0.06597,0.07541,0.06581,0.0754,422853.61,29609.7,"direct","",1531180800,"2018-07-09"
1531267200000,0.06923,0.07096,0.06394,0.06597,1887936.59,128060.52,"direct","",1531267200,"2018-07-10"
1531353600000,0.06421,0.06923,0.06268,0.06923,2735069.93,184166.86,"direct","",1531353600,"2018-07-11"
1531440000000,0.0656,0.06673,0.06421,0.06421,1091038.39,72440.03,"direct","",1531440000,"2018-07-12"
1531526400000,0.06589,0.067,0.06432,0.0656,204290.98,13440.93,"direct","",1531526400,"2018-07-13"
1531612800000,0.06734,0.06827,0.06581,0.0659,106967.11,7219.4,"direct","",1531612800,"2018-07-14"
1531699200000,0.0732,0.07332,0.06633,0.06734,425190.25,29318.88,"direct","",1531699200,"2018-07-15"
1531785600000,0.08107,0.0813,0.0709,0.0732,590198.38,45276.8,"direct","",1531785600,"2018-07-16"
1531872000000,0.08024,0.08752,0.07791,0.08107,1262236.89,104784.89,"direct","",1531872000,"2018-07-17"
1531958400000,0.08026,0.08483,0.07739,0.08024,328497.23,26235.93,"direct","",1531958400,"2018-07-18"
1532044800000,0.07042,0.08062,0.07042,0.08026,363629.55,27547.5,"direct","",1532044800,"2018-07-19"
1532131200000,0.07374,0.07575,0.06846,0.07042,335161.61,24092.73,"direct","",1532131200,"2018-07-20"
1532217600000,0.07072,0.0765,0.07072,0.07374,195128.7,14366.3,"direct","",1532217600,"2018-07-21"
1532304000000,0.06844,0.07434,0.06844,0.07072,278318.53,19955.03,"direct","",1532304000,"2018-07-22"
1532390400000,0.07224,0.07733,0.06727,0.06844,1822928.88,128286.31,"direct","",1532390400,"2018-07-23"
1532476800000,0.07234,0.07265,0.07003,0.07224,41063.67,2931.3,"direct","",1532476800,"2018-07-24"
1532563200000,0.0694,0.07616,0.06861,0.07234,437882.67,32007.33,"direct","",1532563200,"2018-07-25"
1532649600000,0.07019,0.0705,0.06683,0.0694,771328.6,52651.38,"direct","",1532649600,"2018-07-26"
1532736000000,0.0693,0.07062,0.0681,0.07019,31917.33,2205.29,"direct","",1532736000,"2018-07-27"
1532822400000,0.06867,0.06975,0.06773,0.0693,43999.89,3048.68,"direct","",1532822400,"2018-07-28"
1532908800000,0.06646,0.06867,0.06442,0.06867,119858.34,7923.51,"direct","",1532908800,"2018-07-29"
1532995200000,0.05957,0.06646,0.05943,0.06646,232822.35,14437.76,"direct","",1532995200,"2018-07-30"
1533081600000,0.05908,0.06265,0.05799,0.05957,247457.09,14811.45,"direct","",1533081600,"2018-07-31"
1533168000000,0.05651,0.06235,0.05605,0.05908,468847.5,28020.64,"direct","",1533168000,"2018-08-01"
1533254400000,0.057,0.057,0.05218,0.05651,542732.45,29772.61,"direct","",1533254400,"2018-08-02"
1533340800000,0.05416,0.057,0.0526,0.057,118791.26,6507.65,"direct","",1533340800,"2018-08-03"
1533427200000,0.05462,0.05547,0.0535,0.05416,131658.88,7167.45,"direct","",1533427200,"2018-08-04"
1533513600000,0.0529,0.05626,0.0526,0.05462,472090.81,24968.97,"direct","",1533513600,"2018-08-05"
1533600000000,0.051,0.05448,0.051,0.0529,302732.43,16071.3,"direct","",1533600000,"2018-08-06"
1533686400000,0.04508,0.051,0.045,0.051,403671.44,19645.44,"direct","",1533686400,"2018-08-07"
1533772800000,0.04688,0.04761,0.045,0.04507,198719.76,9065.17,"direct","",1533772800,"2018-08-08"
1533859200000,0.04291,0.04752,0.04291,0.04688,123351.63,5582.45,"direct","",1533859200,"2018-08-09"
1533945600000,0.04042,0.04291,0.03877,0.04291,1546394.28,61422.44,"direct","",1533945600,"2018-08-10"
1534032000000,0.04037,0.0414,0.04037,0.04042,1103179.78,45298.55,"direct","",1534032000,"2018-08-11"
1534118400000,0.03633,0.04212,0.03633,0.04037,137216.08,5495.26,"direct","",1534118400,"2018-08-12"
1534204800000,0.03478,0.04285,0.03013,0.03633,872971.54,28349.24,"direct","",1534204800,"2018-08-13"
1534291200000,0.03695,0.03979,0.03478,0.03478,456938.88,16677.21,"direct","",1534291200,"2018-08-14"
1534377600000,0.03619,0.03772,0.03596,0.03695,269261.8,9963.7,"direct","",1534377600,"2018-08-15"
1534464000000,0.04203,0.04203,0.03619,0.03619,332598.89,13415.45,"direct","",1534464000,"2018-08-16"
1534550400000,0.03879,0.04725,0.03764,0.04203,340438.86,13754.83,"direct","",1534550400,"2018-08-17"
1534636800000,0.0405,0.0408,0.03852,0.03879,366001.85,14860.84,"direct","",1534636800,"2018-08-18"
1534723200000,0.03716,0.04084,0.03716,0.04045,263705.79,10227.97,"direct","",1534723200,"2018-08-19"
1534809600000,0.03955,0.03982,0.03699,0.03716,497290.41,19501.26,"direct","",1534809600,"2018-08-20"
1534896000000,0.03837,0.03955,0.03799,0.03955,26749.73,1026.06,"direct","",1534896000,"2018-08-21"
1534982400000,0.03793,0.03984,0.03773,0.03837,32307.79,1240.07,"direct","",1534982400,"2018-08-22"
1535068800000,0.0409,0.04091,0.03793,0.03793,904786.98,35968.87,"direct","",1535068800,"2018-08-23"
1535155200000,0.04044,0.04095,0.03913,0.04091,195299.61,7968.62,"direct","",1535155200,"2018-08-24"
1535241600000,0.03904,0.04044,0.03904,0.04044,162578.62,6355.02,"direct","",1535241600,"2018-08-25"
1535328000000,0.04255,0.04255,0.03904,0.03904,344948.08,14106.51,"direct","",1535328000,"2018-08-26"
1535414400000,0.04745,0.04745,0.0413,0.04255,716381.79,30479.67,"direct","",1535414400,"2018-08-27"
1535500800000,0.04283,0.04745,0.042,0.04745,303824.71,13123.96,"direct","",1535500800,"2018-08-28"
1535587200000,0.04073,0.04283,0.0393,0.04283,239187.44,9628.16,"direct","",1535587200,"2018-08-29"
1535673600000,0.04145,0.0421,0.0404,0.04073,53040.69,2179.86,"direct","",1535673600,"2018-08-30"
1535760000000,0.04428,0.04509,0.04145,0.04145,38044.79,1675.93,"direct","",1535760000,"2018-08-31"
1535846400000,0.0428,0.04436,0.0422,0.04428,114573.36,4955.65,"direct","",1535846400,"2018-09-01"
1535932800000,0.04309,0.04417,0.04173,0.0428,205523.45,8914.36,"direct","",1535932800,"2018-09-02"
1536019200000,0.04534,0.04534,0.04298,0.04309,94189.1,4193.33,"direct","",1536019200,"2018-09-03"
1536105600000,0.0361,0.0474,0.0361,0.04534,779016.19,31568.17,"direct","",1536105600,"2018-09-04"
1536192000000,0.036,0.03661,0.0327,0.0361,917124.78,32713.13,"direct","",1536192000,"2018-09-05"
1536278400000,0.03559,0.03735,0.03497,0.036,62861.07,2282.83,"direct","",1536278400,"2018-09-06"
1536364800000,0.0329,0.03927,0.03266,0.03559,271805.16,9500.8,"direct","",1536364800,"2018-09-07"
1536451200000,0.03325,0.03448,0.0325,0.0329,63594.63,2128.11,"direct","",1536451200,"2018-09-08"
1536537600000,0.03332,0.03707,0.03317,0.03325,36021.31,1207.5,"direct","",1536537600,"2018-09-09"
1536624000000,0.03197,0.03596,0.0315,0.03332,215145.57,7075.6,"direct","",1536624000,"2018-09-10"
1536710400000,0.03117,0.03214,0.02951,0.03197,134398.1,4172.97,"direct","",1536710400,"2018-09-11"
1536796800000,0.03395,0.03395,0.03117,0.03117,750738.25,24719.23,"direct","",1536796800,"2018-09-12"
1536883200000,0.0321,0.03442,0.03167,0.03395,109970.19,3574.91,"direct","",1536883200,"2018-09-13"
1536969600000,0.03305,0.03371,0.0321,0.0321,134913.95,4522.54,"direct","",1536969600,"2018-09-14"
1537056000000,0.03428,0.03517,0.03169,0.03305,246716.54,8239.55,"direct","",1537056000,"2018-09-15"
1537142400000,0.0313,0.03526,0.03125,0.03428,165907.32,5451.98,"direct","",1537142400,"2018-09-16"
1537228800000,0.03347,0.03404,0.0313,0.0313,12745.93,418.6,"direct","",1537228800,"2018-09-17"
1537315200000,0.03349,0.03449,0.03232,0.03347,190877.9,6412.69,"direct","",1537315200,"2018-09-18"
1537401600000,0.03617,0.03705,0.03337,0.03349,28209.93,996.83,"direct","",1537401600,"2018-09-19"
1537488000000,0.03935,0.04248,0.03588,0.03617,681738.53,26396.76,"direct","",1537488000,"2018-09-20"
1537574400000,0.03738,0.04029,0.03619,0.03935,768465.98,28701.98,"direct","",1537574400,"2018-09-21"
1537660800000,0.04,0.04236,0.03738,0.03738,471852.89,18695.58,"direct","",1537660800,"2018-09-22"
1537747200000,0.03646,0.04117,0.03646,0.04,302795.49,11914.77,"direct","",1537747200,"2018-09-23"
1537833600000,0.03547,0.03646,0.03419,0.03646,84081.29,2960.61,"direct","",1537833600,"2018-09-24"
1537920000000,0.03644,0.03989,0.03547,0.03547,290877.3,10953,"direct","",1537920000,"2018-09-25"
1538006400000,0.03917,0.03917,0.03568,0.03644,224056.98,8448.44,"direct","",1538006400,"2018-09-26"
1538092800000,0.03676,0.03917,0.03625,0.03917,115901.03,4336.92,"direct","",1538092800,"2018-09-27"
1538179200000,0.03801,0.03976,0.03676,0.03676,1157662.3,45102.75,"direct","",1538179200,"2018-09-28"
1538265600000,0.0373,0.03875,0.0373,0.03801,297831.78,11274.64,"direct","",1538265600,"2018-09-29"
1538352000000,0.03715,0.03824,0.03653,0.0373,476986,17841.48,"direct","",1538352000,"2018-09-30"
1538438400000,0.03868,0.03868,0.03715,0.03715,181653.68,6902.37,"direct","",1538438400,"2018-10-01"
1538524800000,0.03649,0.03868,0.0358,0.03868,134200.75,4934.22,"direct","",1538524800,"2018-10-02"
1538611200000,0.03745,0.038,0.03648,0.03649,156815.92,5830.42,"direct","",1538611200,"2018-10-03"
1538697600000,0.03763,0.039,0.03692,0.03745,359426.11,13509.79,"direct","",1538697600,"2018-10-04"
1538784000000,0.03757,0.0382,0.03717,0.03763,223089.8,8342.68,"direct","",1538784000,"2018-10-05"
1538870400000,0.03969,0.0419,0.03748,0.03757,247599.51,9863.93,"direct","",1538870400,"2018-10-06"
1538956800000,0.04011,0.04081,0.0393,0.03969,219960.11,8911.23,"direct","",1538956800,"2018-10-07"
1539043200000,0.03934,0.04028,0.03874,0.04011,208868.11,8256.83,"direct","",1539043200,"2018-10-08"
1539129600000,0.03903,0.03934,0.03772,0.03934,171939.91,6572.53,"direct","",1539129600,"2018-10-09"
1539216000000,0.03344,0.03917,0.03344,0.03903,415632.21,14650.89,"direct","",1539216000,"2018-10-10"
1539302400000,0.03532,0.0357,0.03344,0.03344,124285.01,4341.82,"direct","",1539302400,"2018-10-11"
1539388800000,0.03495,0.0355,0.03474,0.03532,97350.47,3438.23,"direct","",1539388800,"2018-10-12"
1539475200000,0.0351,0.03563,0.03495,0.03495,46183.98,1637.45,"direct","",1539475200,"2018-10-13"
1539561600000,0.03614,0.041,0.03474,0.0351,236272.58,8846.35,"direct","",1539561600,"2018-10-14"
1539648000000,0.03702,0.03745,0.03614,0.03614,153031.64,5639.06,"direct","",1539648000,"2018-10-15"
1539734400000,0.03709,0.03815,0.03655,0.03702,72598.72,2711.45,"direct","",1539734400,"2018-10-16"
1539820800000,0.03586,0.03805,0.03586,0.03709,17751.75,659.96,"direct","",1539820800,"2018-10-17"
1539907200000,0.03578,0.03682,0.03534,0.03586,100648.7,3564.33,"direct","",1539907200,"2018-10-18"
1539993600000,0.03629,0.03666,0.03578,0.03578,36066.96,1299.38,"direct","",1539993600,"2018-10-19"
1540080000000,0.03533,0.0377,0.03533,0.03629,57378.5,2101.57,"direct","",1540080000,"2018-10-20"
1540166400000,0.03642,0.03714,0.03533,0.03533,11621.96,424.49,"direct","",1540166400,"2018-10-21"
1540252800000,0.0375,0.0375,0.03642,0.03642,17701.37,662.27,"direct","",1540252800,"2018-10-22"
1540339200000,0.0365,0.03756,0.03602,0.0375,31611.67,1163.61,"direct","",1540339200,"2018-10-23"
1540425600000,0.03622,0.03657,0.0359,0.0365,26107.95,950.9,"direct","",1540425600,"2018-10-24"
1540512000000,0.03432,0.03795,0.03428,0.03622,16434.39,597.04,"direct","",1540512000,"2018-10-25"
1540598400000,0.03628,0.03694,0.03432,0.03432,36640.04,1323.62,"direct","",1540598400,"2018-10-26"
1540684800000,0.03732,0.03831,0.03591,0.03628,119424.61,4496.87,"direct","",1540684800,"2018-10-27"
1540771200000,0.03625,0.03755,0.03566,0.03732,113075.06,4115.01,"direct","",1540771200,"2018-10-28"
1540857600000,0.03631,0.03668,0.03573,0.03625,129486.84,4664.87,"direct","",1540857600,"2018-10-29"
1540944000000,0.03815,0.03929,0.03631,0.03631,215683.11,8286.48,"direct","",1540944000,"2018-10-30"
1541030400000,0.03949,0.04068,0.03815,0.03815,325720.53,12851.38,"direct","",1541030400,"2018-10-31"
1541116800000,0.03931,0.03964,0.03845,0.03949,115831.35,4509.12,"direct","",1541116800,"2018-11-01"
1541203200000,0.03803,0.03931,0.03653,0.03931,14577.69,561.11,"direct","",1541203200,"2018-11-02"
1541289600000,0.03848,0.03964,0.03778,0.03803,628449.27,24315.83,"direct","",1541289600,"2018-11-03"
1541376000000,0.03689,0.03881,0.036,0.03848,1645117.42,61324.8,"direct","",1541376000,"2018-11-04"
1541462400000,0.03828,0.03828,0.03689,0.03689,104453.02,3951.19,"direct","",1541462400,"2018-11-05"
1541548800000,0.03859,0.03884,0.03756,0.03828,16204.39,617.23,"direct","",1541548800,"2018-11-06"
1541635200000,0.03726,0.03859,0.03726,0.03859,21034.55,789.01,"direct","",1541635200,"2018-11-07"
1541721600000,0.03591,0.03751,0.03591,0.03726,240860.04,8777.99,"direct","",1541721600,"2018-11-08"
1541808000000,0.03649,0.03649,0.03591,0.03591,12447.2,451.31,"direct","",1541808000,"2018-11-09"
1541894400000,0.03601,0.03681,0.03579,0.03649,1487941.93,53998.9,"direct","",1541894400,"2018-11-10"
1541980800000,0.0364,0.03705,0.03522,0.03601,1043865.55,38370.12,"direct","",1541980800,"2018-11-11"
1542067200000,0.03577,0.03644,0.0357,0.0364,88034.94,3170.01,"direct","",1542067200,"2018-11-12"
1542153600000,0.03094,0.03577,0.03078,0.03577,573589.83,18726.25,"direct","",1542153600,"2018-11-13"
1542240000000,0.03109,0.03299,0.0295,0.03094,96223.95,2949.19,"direct","",1542240000,"2018-11-14"
1542326400000,0.03038,0.03109,0.02981,0.03109,69070.3,2097.21,"direct","",1542326400,"2018-11-15"
1542412800000,0.02966,0.03064,0.0295,0.03038,142892.15,4225.21,"direct","",1542412800,"2018-11-16"
1542499200000,0.0305,0.0308,0.02946,0.02966,28234.74,859.31,"direct","",1542499200,"2018-11-17"
1542585600000,0.02542,0.03051,0.02542,0.0305,203081.4,5445.64,"direct","",1542585600,"2018-11-18"
1542672000000,0.02065,0.02609,0.01996,0.02542,824464.66,18755.01,"direct","",1542672000,"2018-11-19"
1542758400000,0.02225,0.02388,0.02065,0.02065,113040.58,2533.23,"direct","",1542758400,"2018-11-20"
1542844800000,0.02314,0.02539,0.02225,0.02225,105075.85,2489.53,"direct","",1542844800,"2018-11-21"
1542931200000,0.02158,0.02314,0.02102,0.02314,65219.6,1406.11,"direct","",1542931200,"2018-11-22"
1543017600000,0.01965,0.0224,0.0176,0.02158,506926.43,10307.7,"direct","",1543017600,"2018-11-23"
1543104000000,0.01895,0.01965,0.01681,0.01965,727458.24,12960.06,"direct","",1543104000,"2018-11-24"
1543190400000,0.01765,0.02054,0.01744,0.01895,435785.25,8310.33,"direct","",1543190400,"2018-11-25"
1543276800000,0.01837,0.01968,0.01765,0.01765,245006.57,4548.17,"direct","",1543276800,"2018-11-26"
1543363200000,0.02065,0.02169,0.01837,0.01837,92723.58,1835.67,"direct","",1543363200,"2018-11-27"
1543449600000,0.02035,0.02238,0.02035,0.02065,167999.1,3509.48,"direct","",1543449600,"2018-11-28"
1543536000000,0.01902,0.02168,0.01806,0.02035,247327.34,4801.96,"direct","",1543536000,"2018-11-29"
1543622400000,0.02048,0.0206,0.01902,0.01902,52145.75,1021.87,"direct","",1543622400,"2018-11-30"
1543708800000,0.0203,0.02139,0.01982,0.02048,45655.42,942.92,"direct","",1543708800,"2018-12-01"
1543795200000,0.01825,0.0203,0.01819,0.0203,89778.02,1693,"direct","",1543795200,"2018-12-02"
1543881600000,0.01954,0.01954,0.018,0.01825,14905.24,275.36,"direct","",1543881600,"2018-12-03"
1543968000000,0.01751,0.01954,0.0175,0.01954,86500.88,1545.75,"direct","",1543968000,"2018-12-04"
1544054400000,0.0165,0.01786,0.0165,0.01751,250111.21,4158.75,"direct","",1544054400,"2018-12-05"
1544140800000,0.01673,0.01673,0.01392,0.0165,153496.88,2323.24,"direct","",1544140800,"2018-12-06"
1544227200000,0.01563,0.01673,0.01433,0.01673,76137.12,1139.81,"direct","",1544227200,"2018-12-07"
