"time","timeDate","close","high","low","open","volumefrom","volumeto","ts"
1529193600000,"2018-06-16",0.00001137,0.00001174,0.00001132,0.00001163,49151883.8,565.01,
1529280000000,"2018-06-17",0.00001122,0.00001145,0.00001112,0.00001137,54198688.02,611.89,
1529366400000,"2018-06-18",0.00001123,0.00001136,0.00001102,0.00001124,57480377.33,641.39,
1529452800000,"2018-06-19",0.00001095,0.00001127,0.00001079,0.00001123,59981308,655.4,
1529539200000,"2018-06-20",0.00001069,0.000011,0.00001058,0.00001095,56078892.62,605.78,
1529625600000,"2018-06-21",0.00001018,0.0000107,0.00001008,0.00001069,66035556.9,685.85,
1529712000000,"2018-06-22",0.00000989,0.0000103,0.00000971,0.00001018,74100399.69,732.23,
1529798400000,"2018-06-23",0.00000912,0.00000993,0.00000882,0.00000989,80539201.24,736.43,
1529884800000,"2018-06-24",0.00000918,0.00000943,0.00000892,0.00000912,56987004.7,519.11,
1529971200000,"2018-06-25",0.00000889,0.00000921,0.00000881,0.00000918,53663660.09,481.11,
1530057600000,"2018-06-26",0.00000916,0.00000952,0.00000877,0.00000889,78779213.09,706.62,
1530144000000,"2018-06-27",0.0000088,0.00000928,0.00000866,0.00000916,67453579.19,608.96,
1530230400000,"2018-06-28",0.00000922,0.00000952,0.00000868,0.00000881,68582294.76,609.65,
1530316800000,"2018-06-29",0.00001052,0.00001163,0.00000922,0.00000922,157467430.05,1648.36,
1530403200000,"2018-06-30",0.00001048,0.00001109,0.0000099,0.00001052,86877341.72,898.04,
1530489600000,"2018-07-01",0.00001075,0.00001125,0.0000102,0.00001048,85447717.73,902.19,
1530576000000,"2018-07-02",0.00001177,0.0000121,0.00001066,0.00001075,101184843.6,1150.55,
1530662400000,"2018-07-03",0.0000123,0.00001423,0.00001142,0.00001176,107831537.57,1343.48,
1530748800000,"2018-07-04",0.00001304,0.00001372,0.00001223,0.00001235,87478553.09,1149.65,
1530835200000,"2018-07-05",0.00001288,0.00001353,0.00001208,0.00001305,78575858.38,1001.95,
1530921600000,"2018-07-06",0.000012,0.00001289,0.00001169,0.00001288,61224858.16,745.15,
1531008000000,"2018-07-07",0.00001196,0.00001221,0.00001182,0.000012,57907010.6,690.89,
1531094400000,"2018-07-08",0.00001126,0.00001196,0.00001117,0.00001196,58828972.13,676.87,
1531180800000,"2018-07-09",0.00001052,0.00001128,0.00001014,0.00001127,68971003.77,733.04,
1531267200000,"2018-07-10",0.00001082,0.00001122,0.00001014,0.00001052,89387694.13,963.13,
1531353600000,"2018-07-11",0.00001042,0.00001086,0.00001025,0.00001082,65691492.96,687.48,
1531440000000,"2018-07-12",0.00001057,0.00001069,0.00001042,0.00001042,60513635.68,639,
1531526400000,"2018-07-13",0.00001048,0.00001072,0.00001034,0.00001057,59015091.15,618.92,
1531612800000,"2018-07-14",0.00001057,0.00001073,0.00001041,0.00001048,55456939.44,584.85,
1531699200000,"2018-07-15",0.00001085,0.0000111,0.00001047,0.00001057,68138115.13,730.86,
1531785600000,"2018-07-16",0.00001093,0.00001156,0.00001071,0.00001085,76357551.82,840.13,
1531872000000,"2018-07-17",0.00001095,0.0000118,0.00001065,0.00001093,85398136.85,953.65,
1531958400000,"2018-07-18",0.00001063,0.00001168,0.00001047,0.00001096,76849718.11,831.03,
1532044800000,"2018-07-19",0.00000977,0.00001099,0.00000967,0.00001064,71084533.9,723.11,
1532131200000,"2018-07-20",0.00000996,0.00001005,0.00000943,0.00000977,47475004.58,465.86,
1532217600000,"2018-07-21",0.00000949,0.00001035,0.00000947,0.00000996,53027204.11,521.46,
1532304000000,"2018-07-22",0.00000887,0.00001006,0.00000885,0.00000949,54165916.31,500.33,
1532390400000,"2018-07-23",0.00000859,0.00000904,0.0000084,0.00000887,77359187,671.02,
1532476800000,"2018-07-24",0.00000873,0.000009,0.00000847,0.00000859,71573662.81,617.55,
1532563200000,"2018-07-25",0.00000866,0.00000933,0.00000855,0.00000873,55881791.78,491.95,
1532649600000,"2018-07-26",0.00000854,0.00000877,0.00000848,0.00000867,57683422.55,495.45,
1532736000000,"2018-07-27",0.00000847,0.00000857,0.00000834,0.00000855,48882254.1,412.69,
1532822400000,"2018-07-28",0.00000843,0.00000851,0.00000829,0.00000846,58942072.18,493.87,
1532908800000,"2018-07-29",0.00000806,0.00000846,0.00000798,0.00000843,54839060.37,452.99,
1532995200000,"2018-07-30",0.00000777,0.00000806,0.00000761,0.00000806,42800795.95,333.32,
1533081600000,"2018-07-31",0.00000785,0.00000816,0.00000766,0.00000777,50887932.88,399.43,
1533168000000,"2018-08-01",0.0000075,0.00000819,0.00000744,0.00000785,54345271.18,421.71,
1533254400000,"2018-08-02",0.00000746,0.00000758,0.0000071,0.0000075,45787026.93,336.87,
1533340800000,"2018-08-03",0.00000769,0.00000771,0.00000734,0.00000746,44144263.24,332.41,
1533427200000,"2018-08-04",0.00000778,0.00000781,0.00000763,0.00000769,39915303.65,308.53,
1533513600000,"2018-08-05",0.00000766,0.00000789,0.00000765,0.00000778,42350679.1,327.69,
1533600000000,"2018-08-06",0.00000758,0.00000772,0.00000751,0.00000766,46205245,352.03,
1533686400000,"2018-08-07",0.00000731,0.00000759,0.00000723,0.00000758,49084859.2,361.81,
1533772800000,"2018-08-08",0.00000728,0.00000739,0.00000703,0.00000731,60312080.56,434.91,
1533859200000,"2018-08-09",0.00000711,0.00000732,0.00000701,0.00000728,45207621.77,321.21,
1533945600000,"2018-08-10",0.00000647,0.00000715,0.00000636,0.00000711,52308025.7,346.53,
1534032000000,"2018-08-11",0.0000065,0.00000659,0.0000064,0.00000646,43556077.41,282.28,
1534118400000,"2018-08-12",0.00000584,0.00000653,0.00000583,0.00000649,37519590.47,234.54,
1534204800000,"2018-08-13",0.00000556,0.00000588,0.0000051,0.00000584,74221297.2,400.79,
1534291200000,"2018-08-14",0.00000569,0.00000598,0.0000055,0.00000556,66093823.49,377.21,
1534377600000,"2018-08-15",0.00000579,0.00000609,0.00000567,0.00000569,51784383.02,299.48,
1534464000000,"2018-08-16",0.00000643,0.00000648,0.00000575,0.00000581,54430604.39,330.56,
1534550400000,"2018-08-17",0.00000606,0.00000671,0.00000593,0.00000643,55971079.66,352.62,
1534636800000,"2018-08-18",0.00000622,0.00000643,0.00000601,0.00000606,32481119.5,200.85,
1534723200000,"2018-08-19",0.00000595,0.00000631,0.00000593,0.00000622,40695228.9,246.82,
1534809600000,"2018-08-20",0.000006,0.00000627,0.00000582,0.00000595,49158616.56,296.71,
1534896000000,"2018-08-21",0.00000596,0.00000624,0.00000595,0.00000601,43178489.22,262.68,
1534982400000,"2018-08-22",0.00000598,0.00000602,0.00000586,0.00000596,49554962.86,295.07,
1535068800000,"2018-08-23",0.00000606,0.00000614,0.00000593,0.00000598,45136519.2,270.93,
1535155200000,"2018-08-24",0.00000596,0.0000061,0.00000587,0.00000606,39382609.31,234.33,
1535241600000,"2018-08-25",0.00000587,0.00000598,0.00000582,0.00000597,34294833.09,201.83,
1535328000000,"2018-08-26",0.00000617,0.00000622,0.00000583,0.00000587,49104823.68,293.16,
1535414400000,"2018-08-27",0.00000617,0.00000621,0.00000599,0.00000618,37276824.5,226.69,
1535500800000,"2018-08-28",0.00000608,0.00000635,0.00000601,0.00000617,29072901.43,178.58,
1535587200000,"2018-08-29",0.00000585,0.00000613,0.00000574,0.00000608,23286623.56,137.47,
1535673600000,"2018-08-30",0.00000603,0.00000606,0.00000577,0.00000585,24797207.31,145.49,
1535760000000,"2018-08-31",0.0000062,0.00000625,0.00000601,0.00000603,36963285.81,227.12,
1535846400000,"2018-09-01",0.00000592,0.0000062,0.00000586,0.0000062,24322881.2,145.65,
1535932800000,"2018-09-02",0.00000592,0.000006,0.00000579,0.00000592,27655876.89,163.26,
1536019200000,"2018-09-03",0.00000615,0.00000618,0.0000059,0.00000592,34711465.67,207.7,
1536105600000,"2018-09-04",0.00000536,0.00000643,0.00000534,0.00000615,68396202.87,401.77,
1536192000000,"2018-09-05",0.00000573,0.00000574,0.00000515,0.00000536,43670866.59,241.47,
1536278400000,"2018-09-06",0.00000554,0.00000579,0.00000552,0.00000573,25424746.53,142.96,
1536364800000,"2018-09-07",0.00000535,0.00000559,0.00000529,0.00000554,24868334.57,136.26,
1536451200000,"2018-09-08",0.00000539,0.00000544,0.00000525,0.00000534,25928805.5,138.08,
1536537600000,"2018-09-09",0.00000529,0.0000055,0.00000523,0.00000539,29311144.82,156.26,
1536624000000,"2018-09-10",0.00000512,0.00000543,0.00000503,0.00000529,37646191.57,198.07,
1536710400000,"2018-09-11",0.00000497,0.00000514,0.00000473,0.00000512,28881355.45,141.53,
1536796800000,"2018-09-12",0.00000508,0.0000052,0.00000495,0.00000497,34189926.62,172.64,
1536883200000,"2018-09-13",0.00000495,0.00000525,0.00000488,0.00000508,33092831.23,167.59,
1536969600000,"2018-09-14",0.00000505,0.00000516,0.00000494,0.00000495,26065701.59,132.12,
1537056000000,"2018-09-15",0.00000532,0.00000554,0.00000498,0.00000505,36957588.5,191.77,
1537142400000,"2018-09-16",0.00000505,0.00000544,0.00000501,0.00000532,49160068.34,256.52,
1537228800000,"2018-09-17",0.00000525,0.00000541,0.000005,0.00000505,40340726.83,208.31,
1537315200000,"2018-09-18",0.00000527,0.0000054,0.00000513,0.00000525,30428870.43,159.2,
1537401600000,"2018-09-19",0.00000558,0.00000572,0.00000521,0.00000528,42272701.93,226.6,
1537488000000,"2018-09-20",0.00000581,0.00000603,0.00000545,0.00000558,55692734.34,319.68,
1537574400000,"2018-09-21",0.00000555,0.00000604,0.00000541,0.00000581,39192862.08,220.12,
1537660800000,"2018-09-22",0.00000597,0.00000627,0.00000555,0.00000556,45902033.49,271.99,
1537747200000,"2018-09-23",0.00000563,0.00000613,0.00000552,0.00000597,41089308.44,237.7,
1537833600000,"2018-09-24",0.00000556,0.00000563,0.00000533,0.00000563,27056129.22,147.38,
1537920000000,"2018-09-25",0.0000057,0.00000633,0.00000552,0.00000556,75142412.24,443.67,
1538006400000,"2018-09-26",0.00000572,0.00000581,0.00000553,0.0000057,23511173.55,133.65,
1538092800000,"2018-09-27",0.00000557,0.00000574,0.00000553,0.00000572,25434623.6,142.1,
1538179200000,"2018-09-28",0.00000579,0.00000597,0.00000556,0.00000557,31470282.54,180.7,
1538265600000,"2018-09-29",0.00000567,0.00000581,0.00000561,0.00000579,19647144.17,112.39,
1538352000000,"2018-09-30",0.00000564,0.00000571,0.00000557,0.00000567,18533331.27,104.81,
1538438400000,"2018-10-01",0.00000579,0.00000587,0.00000564,0.00000565,44023813.17,254.17,
1538524800000,"2018-10-02",0.00000565,0.0000058,0.00000554,0.00000579,23100866.57,130.44,
1538611200000,"2018-10-03",0.00000567,0.0000057,0.00000558,0.00000565,15754741.88,88.72,
1538697600000,"2018-10-04",0.00000565,0.00000584,0.00000559,0.00000568,60529783.28,344.53,
1538784000000,"2018-10-05",0.00000568,0.00000581,0.0000056,0.00000565,26518893.83,150.99,
1538870400000,"2018-10-06",0.00000604,0.0000063,0.00000568,0.00000568,78641012.45,473.19,
1538956800000,"2018-10-07",0.00000608,0.00000624,0.00000592,0.00000604,44685105.7,272.21,
1539043200000,"2018-10-08",0.00000595,0.0000061,0.00000587,0.00000608,24427313.23,145.8,
1539129600000,"2018-10-09",0.00000594,0.000006,0.00000575,0.00000595,28775450.9,168.94,
1539216000000,"2018-10-10",0.00000536,0.00000595,0.00000533,0.00000594,46675706.14,258.9,
1539302400000,"2018-10-11",0.00000556,0.00000565,0.00000536,0.00000536,21649582.84,120.12,
1539388800000,"2018-10-12",0.00000554,0.00000566,0.00000548,0.00000557,24675711.19,137.7,
1539475200000,"2018-10-13",0.0000055,0.00000564,0.00000548,0.00000554,21707928.52,120.73,
1539561600000,"2018-10-14",0.0000055,0.00000565,0.00000522,0.0000055,25326065.68,137.85,
1539648000000,"2018-10-15",0.0000055,0.00000557,0.00000546,0.00000551,19711566.53,108.54,
1539734400000,"2018-10-16",0.00000558,0.00000565,0.00000545,0.0000055,19787625.47,109.39,
1539820800000,"2018-10-17",0.00000552,0.00000564,0.00000546,0.00000558,19326101.54,107.35,
1539907200000,"2018-10-18",0.00000549,0.00000554,0.0000054,0.00000552,22726526.19,124.05,
1539993600000,"2018-10-19",0.00000554,0.0000056,0.00000549,0.00000549,19868694.71,109.81,
1540080000000,"2018-10-20",0.00000553,0.00000562,0.00000551,0.00000553,34575483.59,191.74,
1540166400000,"2018-10-21",0.00000559,0.00000561,0.00000548,0.00000553,20768784.92,115.03,
1540252800000,"2018-10-22",0.00000568,0.00000573,0.00000552,0.00000559,33228325.41,186.38,
1540339200000,"2018-10-23",0.00000557,0.00000569,0.00000554,0.00000567,26820928.39,150.26,
1540425600000,"2018-10-24",0.00000555,0.00000559,0.00000548,0.00000557,23458175.59,129.81,
1540512000000,"2018-10-25",0.00000562,0.00000564,0.00000553,0.00000555,16687584.02,93.13,
1540598400000,"2018-10-26",0.0000056,0.00000564,0.00000553,0.00000562,22149000.68,130.57,
1540684800000,"2018-10-27",0.00000577,0.00000595,0.00000553,0.0000056,52215108.6,300.91,
1540771200000,"2018-10-28",0.00000564,0.00000586,0.00000553,0.00000577,50687973.71,289.11,
1540857600000,"2018-10-29",0.00000571,0.00000578,0.00000558,0.00000564,26920871.51,152.47,
1540944000000,"2018-10-30",0.00000603,0.00000625,0.00000569,0.00000571,82919601.58,496.28,
1541030400000,"2018-10-31",0.00000616,0.00000638,0.00000601,0.00000603,66389158.46,412.75,
1541116800000,"2018-11-01",0.00000606,0.00000617,0.00000597,0.00000616,29935245.88,180.95,
1541203200000,"2018-11-02",0.00000602,0.00000618,0.00000597,0.00000606,28254770.95,170.99,
1541289600000,"2018-11-03",0.00000601,0.00000608,0.00000587,0.00000602,35075947.5,209.71,
1541376000000,"2018-11-04",0.0000058,0.00000604,0.00000572,0.000006,26328339.22,153.37,
1541462400000,"2018-11-05",0.00000589,0.00000591,0.00000576,0.0000058,22444787.55,130.7,
1541548800000,"2018-11-06",0.0000058,0.00000591,0.00000576,0.00000589,18756761.61,109.52,
1541635200000,"2018-11-07",0.00000573,0.00000582,0.00000571,0.0000058,17672341.02,101.76,
1541721600000,"2018-11-08",0.00000563,0.0000058,0.0000056,0.00000573,18310450.72,103.86,
1541808000000,"2018-11-09",0.00000571,0.00000575,0.00000561,0.00000563,15639854.64,88.81,
1541894400000,"2018-11-10",0.00000563,0.00000573,0.00000559,0.00000571,18402778.28,103.74,
1541980800000,"2018-11-11",0.00000564,0.00000568,0.00000548,0.00000563,19592747.61,109.45,
1542067200000,"2018-11-12",0.00000551,0.00000565,0.00000551,0.00000564,19819139.67,110.6,
1542153600000,"2018-11-13",0.00000551,0.00000555,0.00000518,0.00000551,38502030.44,209.12,
1542240000000,"2018-11-14",0.00000542,0.00000552,0.00000532,0.00000551,26456540.35,142.77,
1542326400000,"2018-11-15",0.00000537,0.00000548,0.00000531,0.00000542,18336053.46,98.89,
1542412800000,"2018-11-16",0.00000532,0.00000539,0.00000523,0.00000537,20414541.26,108.34,
1542499200000,"2018-11-17",0.00000537,0.0000054,0.00000529,0.00000532,15874412.41,84.82,
1542585600000,"2018-11-18",0.00000523,0.00000539,0.00000497,0.00000537,36315004.74,185.86,
1542672000000,"2018-11-19",0.00000467,0.00000523,0.00000447,0.00000523,47391611.91,229.21,
1542758400000,"2018-11-20",0.00000485,0.00000597,0.00000454,0.00000467,69710615.74,327.84,
1542844800000,"2018-11-21",0.00000517,0.00000536,0.00000468,0.00000485,48121112.43,251.66,
1542931200000,"2018-11-22",0.00000493,0.00000518,0.0000049,0.00000517,32654403.64,162.39,
1543017600000,"2018-11-23",0.00000497,0.00000507,0.00000467,0.00000493,37195109.06,182.71,
1543104000000,"2018-11-24",0.00000464,0.00000498,0.00000448,0.00000497,56345050.27,259.11,
1543190400000,"2018-11-25",0.00000466,0.00000497,0.00000452,0.00000464,46716215.63,220.13,
1543276800000,"2018-11-26",0.00000486,0.00000526,0.0000046,0.00000466,33965218.66,164.9,
1543363200000,"2018-11-27",0.00000491,0.00000511,0.00000477,0.00000486,41998709.89,205.86,
1543449600000,"2018-11-28",0.00000492,0.00000511,0.00000479,0.0000049,40043921.92,197.04,
1543536000000,"2018-11-29",0.00000482,0.00000496,0.00000457,0.00000492,35412185.62,168.92,
1543622400000,"2018-11-30",0.00000482,0.000005,0.00000472,0.00000482,23853970.19,115.16,
1543708800000,"2018-12-01",0.00000486,0.00000498,0.00000477,0.00000482,26550547.34,128.67,
1543795200000,"2018-12-02",0.00000472,0.00000488,0.00000467,0.00000488,20896124.96,99.6,
1543881600000,"2018-12-03",0.00000473,0.00000477,0.00000467,0.00000472,18780135.34,88.9,
1543968000000,"2018-12-04",0.00000465,0.00000475,0.00000462,0.00000473,21838209.19,102.27,
1544054400000,"2018-12-05",0.00000456,0.00000473,0.00000446,0.00000465,25277983.65,115.8,
1544140800000,"2018-12-06",0.00000447,0.00000457,0.0000042,0.00000456,50266445.1,218.34,
1544227200000,"2018-12-07",0.00000436,0.00000452,0.00000426,0.00000447,30017140.09,131.11,
1544313600000,"2018-12-08",0.00000432,0.0000044,0.00000427,0.00000436,24036097.84,103.98,
1544400000000,"2018-12-09",0.00000421,0.00000439,0.00000415,0.00000432,32473718.87,138.08,
1544486400000,"2018-12-10",0.0000042,0.0000043,0.00000414,0.00000421,36438916.09,153.26,
1544572800000,"2018-12-11",0.00000421,0.00000429,0.00000419,0.0000042,22892034.51,96.93,
1544659200000,"2018-12-12",0.00000428,0.0000043,0.00000415,0.00000421,33022099.05,139.39,
1544745600000,"2018-12-13",0.00000416,0.00000429,0.00000412,0.00000428,26603122.6,111.83,
1544832000000,"2018-12-14",0.00000432,0.00000442,0.00000413,0.00000416,27346132.84,116.56,
1544918400000,"2018-12-15",0.00000435,0.00000468,0.00000431,0.00000432,48041807.11,213.64,
1545004800000,"2018-12-16",0.00000436,0.0000044,0.0000043,0.00000435,24019111.4,104.51,
1545091200000,"2018-12-17",0.00000435,0.00000443,0.00000427,0.00000436,27656983.8,120.04,
1545177600000,"2018-12-18",0.0000043,0.00000452,0.0000043,0.00000435,35470086.44,155.07,
1545264000000,"2018-12-19",0.00000439,0.00000442,0.00000417,0.0000043,42384393.24,182.53,
1545350400000,"2018-12-20",0.00000455,0.00000487,0.00000429,0.00000439,65175347.81,295.8,
1545436800000,"2018-12-21",0.00000454,0.00000463,0.00000444,0.00000455,48328109.65,217.32,
1545523200000,"2018-12-22",0.00000502,0.00000535,0.00000453,0.00000454,96882212.43,486.27,
1545609600000,"2018-12-23",0.0000049,0.00000518,0.00000485,0.00000502,45391032.41,227.27,
1545696000000,"2018-12-24",0.00000474,0.0000049,0.00000454,0.0000049,27875800.94,130.73,
1545782400000,"2018-12-25",0.00000466,0.00000477,0.00000453,0.00000474,28916949.25,134.43,
1545868800000,"2018-12-26",0.00000456,0.00000468,0.00000453,0.00000466,18470541.89,84.88,
1545955200000,"2018-12-27",0.00000468,0.00000488,0.00000441,0.00000456,38801491.88,179.91,
1546041600000,"2018-12-28",0.00000466,0.00000477,0.00000459,0.00000468,26976645.53,125.96,
1546128000000,"2018-12-29",0.00000467,0.00000482,0.00000463,0.00000466,30034404.04,141.85,
1546214400000,"2018-12-30",0.00000458,0.0000047,0.00000458,0.00000467,22306297.55,103.64,
1546300800000,"2018-12-31",0.00000463,0.00000468,0.00000458,0.00000458,38620423.54,178.36,
1546387200000,"2019-01-01",0.00000467,0.00000471,0.00000453,0.00000463,15883544.42,73.7,
1546473600000,"2019-01-02",0.00000467,0.00000472,0.00000457,0.00000467,37812670.27,175.51,
1546560000000,"2019-01-03",0.00000467,0.00000475,0.00000461,0.00000467,95413832.3,446.94,
1546646400000,"2019-01-04",0.00000496,0.00000523,0.00000466,0.00000467,93091506.83,463.31,
1546732800000,"2019-01-05",0.00000483,0.00000513,0.00000473,0.00000496,52854321.59,258.11,
1546819200000,"2019-01-06",0.00000477,0.00000486,0.00000472,0.00000483,21440184.53,102.3,
1546905600000,"2019-01-07",0.0000048,0.00000483,0.0000047,0.00000477,18463719.51,87.69,
1546992000000,"2019-01-08",0.00000513,0.00000522,0.00000479,0.0000048,35107014.77,174.09,
1547078400000,"2019-01-09",0.0000059,0.00000609,0.00000509,0.00000513,224084639.77,1237.38,
1547164800000,"2019-01-10",0.00000564,0.00000627,0.00000549,0.0000059,91424906.22,532.01,
1547251200000,"2019-01-11",0.00000546,0.00000565,0.00000539,0.00000564,26483132.82,145.68,
1547337600000,"2019-01-12",0.00000506,0.00000548,0.00000499,0.00000546,37271529.43,193.47,
1547424000000,"2019-01-13",0.0000052,0.00000538,0.00000503,0.00000506,40823409.14,211.75,
1547510400000,"2019-01-14",0.00000515,0.0000054,0.00000511,0.0000052,80105364.63,420.25,
1547596800000,"2019-01-15",0.00000623,0.0000063,0.00000512,0.00000515,110038810.55,621.12,
1547683200000,"2019-01-16",0.00000688,0.00000706,0.00000619,0.00000623,186930521.14,1251.62,
1547769600000,"2019-01-17",0.00000638,0.00000708,0.00000612,0.00000688,100534235.66,648.38,
1547856000000,"2019-01-18",0.00000666,0.00000731,0.00000634,0.00000638,58485948.2,396.48,
1547942400000,"2019-01-19",0.00000651,0.0000069,0.00000627,0.00000666,40711521.98,267.21,
1548028800000,"2019-01-20",0.00000653,0.00000666,0.00000645,0.00000651,34740750.16,227.29,
1548115200000,"2019-01-21",0.00000623,0.00000658,0.00000614,0.00000653,51951004.75,328.58,
1548201600000,"2019-01-22",0.00000612,0.00000627,0.00000606,0.00000623,24360288.56,150.28,
1548288000000,"2019-01-23",0.00000601,0.0000062,0.00000594,0.00000612,24916470.68,150.04,
1548374400000,"2019-01-24",0.00000582,0.00000601,0.00000573,0.00000601,30659013.93,178.99,
1548460800000,"2019-01-25",0.00000594,0.00000612,0.00000581,0.00000582,33060189.61,197.59,
1548547200000,"2019-01-26",0.00000572,0.000006,0.00000562,0.00000594,41166921.76,237.41,
1548633600000,"2019-01-27",0.00000549,0.00000576,0.00000533,0.00000572,36628241.24,200.15,
1548720000000,"2019-01-28",0.00000555,0.00000564,0.00000541,0.00000549,29004707.87,160.8,
1548806400000,"2019-01-29",0.00000557,0.00000562,0.00000545,0.00000555,46692703.07,258.31,
1548892800000,"2019-01-30",0.00000534,0.00000561,0.00000529,0.00000557,55796913.6,301.54,
1548979200000,"2019-01-31",0.00000527,0.00000535,0.0000051,0.00000534,19149400.65,99.9,
1549065600000,"2019-02-01",0.00000547,0.0000058,0.00000525,0.00000527,56833612.64,313.2,
1549152000000,"2019-02-02",0.00000534,0.00000561,0.00000531,0.00000547,37213860.02,202.49,
1549238400000,"2019-02-03",0.00000535,0.00000547,0.00000529,0.00000534,48481484.1,260.65,
1549324800000,"2019-02-04",0.0000052,0.00000536,0.00000516,0.00000535,61810032.81,322.47,
1549411200000,"2019-02-05",0.00000517,0.00000528,0.00000507,0.0000052,48036407.8,248.18,
1549497600000,"2019-02-06",0.00000528,0.00000543,0.00000511,0.00000517,41143399.98,216.15,
1549584000000,"2019-02-07",0.00000527,0.00000543,0.00000516,0.00000528,40934163.11,216.23,
1549670400000,"2019-02-08",0.00000517,0.00000527,0.00000516,0.00000527,19538707.19,101.59,
1549756800000,"2019-02-09",0.00000513,0.00000538,0.00000503,0.00000517,47189652.05,242.04,
1549843200000,"2019-02-10",0.00000511,0.00000517,0.00000504,0.00000513,32604190.34,166.22,
1549929600000,"2019-02-11",0.00000509,0.00000525,0.00000506,0.00000511,40410188.03,206.03,
1550016000000,"2019-02-12",0.00000515,0.00000519,0.00000507,0.00000509,52312057.72,268.05,
1550102400000,"2019-02-13",0.00000524,0.00000529,0.00000511,0.00000515,30903978.96,160.07,
1550188800000,"2019-02-14",0.00000527,0.00000566,0.00000522,0.00000524,125243321.89,676.23,
1550275200000,"2019-02-15",0.0000053,0.00000536,0.0000052,0.00000527,118117180.97,622.48,
1550361600000,"2019-02-16",0.00000538,0.00000545,0.00000524,0.0000053,71185717.82,379.53,
1550448000000,"2019-02-17",0.00000536,0.00000555,0.00000531,0.00000538,44224807.38,239.71,
1550534400000,"2019-02-18",0.00000528,0.00000542,0.00000514,0.00000536,65236176.84,343.27,
1550620800000,"2019-02-19",0.00000521,0.0000053,0.00000519,0.00000528,27369176.33,142.93,
1550707200000,"2019-02-20",0.00000569,0.00000575,0.00000509,0.00000521,81284127.06,441.27,
1550793600000,"2019-02-21",0.00000556,0.00000581,0.00000542,0.00000569,78122207.76,436.21,
1550880000000,"2019-02-22",0.00000544,0.00000558,0.00000534,0.00000556,32405073.18,176.83,
1550966400000,"2019-02-23",0.00000516,0.00000557,0.00000511,0.00000544,38298693.96,204.51,
1551052800000,"2019-02-24",0.00000523,0.00000528,0.00000512,0.00000516,23886081.71,124.32,
1551139200000,"2019-02-25",0.00000535,0.00000543,0.00000513,0.00000523,39079233.76,207.26,
1551225600000,"2019-02-26",0.00000529,0.00000539,0.00000528,0.00000535,38342751.81,204.26,
1551312000000,"2019-02-27",0.00000526,0.00000531,0.00000517,0.00000529,25572014.72,133.68,
1551398400000,"2019-02-28",0.00000527,0.00000531,0.00000522,0.00000526,24575296.57,129.42,
1551484800000,"2019-03-01",0.00000524,0.0000053,0.00000519,0.00000527,33519471.96,175.02,
1551571200000,"2019-03-02",0.00000527,0.00000532,0.00000519,0.00000524,20850626.2,109.83,
1551657600000,"2019-03-03",0.00000517,0.0000053,0.00000508,0.00000527,41206810.82,212.78,
1551744000000,"2019-03-04",0.0000052,0.00000524,0.00000512,0.00000517,23306657.61,121.12,
1551830400000,"2019-03-05",0.00000517,0.00000521,0.00000509,0.0000052,15692547.74,80.56,
1551916800000,"2019-03-06",0.00000522,0.00000532,0.00000511,0.00000517,25466326.96,132.51,
1552003200000,"2019-03-07",0.00000513,0.00000525,0.00000511,0.00000522,32420623.59,167.78,
1552089600000,"2019-03-08",0.00000543,0.00000561,0.00000511,0.00000513,73885598.87,399.13,
1552176000000,"2019-03-09",0.00000542,0.00000547,0.00000529,0.00000543,42218989.47,227.16,
1552262400000,"2019-03-10",0.00000558,0.00000635,0.00000532,0.00000542,152626791.89,873.12,
1552348800000,"2019-03-11",0.00000588,0.00000648,0.00000545,0.00000558,70670574.31,409.38,
1552435200000,"2019-03-12",0.00000573,0.00000599,0.0000057,0.00000588,44869972.86,262.25,
1552521600000,"2019-03-13",0.00000576,0.00000586,0.00000568,0.00000573,38721722.52,222.42,
1552608000000,"2019-03-14",0.0000059,0.00000593,0.00000576,0.00000576,36844846.41,214.8,
1552694400000,"2019-03-15",0.0000057,0.00000591,0.00000561,0.0000059,27893036.95,158.98,
1552780800000,"2019-03-16",0.00000561,0.00000572,0.00000552,0.0000057,14046757.46,78.98,
1552867200000,"2019-03-17",0.00000556,0.00000564,0.0000055,0.00000561,54264833.97,301.43,
1552953600000,"2019-03-18",0.00000555,0.00000561,0.00000549,0.00000556,26145674.76,144.87,
1553040000000,"2019-03-19",0.00000567,0.00000595,0.00000553,0.00000555,64415100.8,370.44,
1553126400000,"2019-03-20",0.00000547,0.00000572,0.00000526,0.00000567,46043097.23,252.75,
1553212800000,"2019-03-21",0.0000056,0.00000573,0.00000543,0.00000547,57611593.81,319.82,
1553299200000,"2019-03-22",0.00000577,0.00000581,0.00000557,0.0000056,32095640.98,183.96,
1553385600000,"2019-03-23",0.00000574,0.00000584,0.00000564,0.00000577,25976118.77,148.6,
1553472000000,"2019-03-24",0.00000558,0.00000575,0.00000551,0.00000574,34019277.66,191.51,
1553558400000,"2019-03-25",0.00000563,0.00000567,0.00000545,0.00000558,44081729.95,244.89,
1553644800000,"2019-03-26",0.00000564,0.0000058,0.00000556,0.00000563,92195728.7,520.52,
1553731200000,"2019-03-27",0.00000588,0.00000599,0.00000562,0.00000564,87392237.83,508.27,
